# f2_ablation_sweep provenance (W3C PROV / RO-Crate, arXiv:2312.07852)
# prov:generatedAt = 1780324947 (unix seconds UTC)
# prov:wasGeneratedBy = f2_ablation_sweep --mode all --steps 200
# prov:agent_git_sha = be9b4c4
# prov:host = playras-MacBook-Pro.local
# prov:trainer_internals_schema = trainer_internals_v1_2026_06_01
# prov:cargo_pkg_version = 0.1.0
# Bump trainer_internals_schema in src/race/multi_seed.rs when LCG/init/forward changes.
mode,fix_name,fix_index,cumulative_n,seed,bpb,config_hash,wall_s
triplet,triplet_gradclip_clamp_smooth,25,,42,5.069829,0x12911a13f35dcda8,1.425
triplet,triplet_gradclip_clamp_smooth,25,,43,5.150959,0x12911a13f35dcda8,1.425
triplet,triplet_gradclip_clamp_smooth,25,,44,5.115533,0x12911a13f35dcda8,1.425
triplet,triplet_gradclip_clamp_smooth,25,,45,5.154892,0x12911a13f35dcda8,1.425
triplet,triplet_gradclip_clamp_smooth,25,,46,5.108250,0x12911a13f35dcda8,1.425
triplet,triplet_gradclip_clamp_wd,26,,42,0.277002,0x6965b0c0447484f3,1.388
triplet,triplet_gradclip_clamp_wd,26,,43,0.704497,0x6965b0c0447484f3,1.388
triplet,triplet_gradclip_clamp_wd,26,,44,0.615054,0x6965b0c0447484f3,1.388
triplet,triplet_gradclip_clamp_wd,26,,45,0.623408,0x6965b0c0447484f3,1.388
triplet,triplet_gradclip_clamp_wd,26,,46,0.249285,0x6965b0c0447484f3,1.388
triplet,triplet_gradclip_clamp_dropout,27,,42,5.043577,0xd91c244e68fc2cfc,1.494
triplet,triplet_gradclip_clamp_dropout,27,,43,5.030455,0xd91c244e68fc2cfc,1.494
triplet,triplet_gradclip_clamp_dropout,27,,44,5.027576,0xd91c244e68fc2cfc,1.494
triplet,triplet_gradclip_clamp_dropout,27,,45,5.010108,0xd91c244e68fc2cfc,1.494
triplet,triplet_gradclip_clamp_dropout,27,,46,5.037486,0xd91c244e68fc2cfc,1.494
triplet,triplet_gradclip_smooth_wd,28,,42,0.277002,0x21ffed74f8c2661c,1.504
triplet,triplet_gradclip_smooth_wd,28,,43,0.704497,0x21ffed74f8c2661c,1.504
triplet,triplet_gradclip_smooth_wd,28,,44,0.615054,0x21ffed74f8c2661c,1.504
triplet,triplet_gradclip_smooth_wd,28,,45,0.623408,0x21ffed74f8c2661c,1.504
triplet,triplet_gradclip_smooth_wd,28,,46,0.249285,0x21ffed74f8c2661c,1.504
triplet,triplet_gradclip_smooth_dropout,29,,42,5.043577,0x9fd21ca22a789ad3,1.545
triplet,triplet_gradclip_smooth_dropout,29,,43,5.030455,0x9fd21ca22a789ad3,1.545
triplet,triplet_gradclip_smooth_dropout,29,,44,5.027576,0x9fd21ca22a789ad3,1.545
triplet,triplet_gradclip_smooth_dropout,29,,45,5.010108,0x9fd21ca22a789ad3,1.545
triplet,triplet_gradclip_smooth_dropout,29,,46,5.037486,0x9fd21ca22a789ad3,1.545
triplet,triplet_gradclip_wd_dropout,30,,42,0.278197,0xfac1c93eab98ecdc,1.556
triplet,triplet_gradclip_wd_dropout,30,,43,0.692958,0xfac1c93eab98ecdc,1.556
triplet,triplet_gradclip_wd_dropout,30,,44,0.533503,0xfac1c93eab98ecdc,1.556
triplet,triplet_gradclip_wd_dropout,30,,45,0.320320,0xfac1c93eab98ecdc,1.556
triplet,triplet_gradclip_wd_dropout,30,,46,0.724591,0xfac1c93eab98ecdc,1.556
triplet,triplet_clamp_smooth_wd,31,,42,0.432918,0x21ffed74f8c2661c,1.544
triplet,triplet_clamp_smooth_wd,31,,43,0.690983,0x21ffed74f8c2661c,1.544
triplet,triplet_clamp_smooth_wd,31,,44,0.819032,0x21ffed74f8c2661c,1.544
triplet,triplet_clamp_smooth_wd,31,,45,0.708475,0x21ffed74f8c2661c,1.544
triplet,triplet_clamp_smooth_wd,31,,46,0.258556,0x21ffed74f8c2661c,1.544
triplet,triplet_clamp_smooth_dropout,32,,42,5.008284,0x9fd21ca22a789ad3,1.472
triplet,triplet_clamp_smooth_dropout,32,,43,5.080424,0x9fd21ca22a789ad3,1.472
triplet,triplet_clamp_smooth_dropout,32,,44,5.045461,0x9fd21ca22a789ad3,1.472
triplet,triplet_clamp_smooth_dropout,32,,45,5.060328,0x9fd21ca22a789ad3,1.472
triplet,triplet_clamp_smooth_dropout,32,,46,5.022042,0x9fd21ca22a789ad3,1.472
triplet,triplet_clamp_wd_dropout,33,,42,0.283853,0xfac1c93eab98ecdc,1.636
triplet,triplet_clamp_wd_dropout,33,,43,0.692958,0xfac1c93eab98ecdc,1.636
triplet,triplet_clamp_wd_dropout,33,,44,0.738702,0xfac1c93eab98ecdc,1.636
triplet,triplet_clamp_wd_dropout,33,,45,0.721817,0xfac1c93eab98ecdc,1.636
triplet,triplet_clamp_wd_dropout,33,,46,0.728301,0xfac1c93eab98ecdc,1.636
triplet,triplet_smooth_wd_dropout,34,,42,0.283853,0xc2e391aec6230def,1.780
triplet,triplet_smooth_wd_dropout,34,,43,0.692958,0xc2e391aec6230def,1.780
triplet,triplet_smooth_wd_dropout,34,,44,0.738702,0xc2e391aec6230def,1.780
triplet,triplet_smooth_wd_dropout,34,,45,0.721817,0xc2e391aec6230def,1.780
triplet,triplet_smooth_wd_dropout,34,,46,0.728301,0xc2e391aec6230def,1.780
wd_pairwise,wdpair_rms_0.000,0,,42,2.099121,0x1982e379939360ce,1.702
wd_pairwise,wdpair_rms_0.000,0,,43,2.139152,0x1982e379939360ce,1.702
wd_pairwise,wdpair_rms_0.000,0,,44,2.200823,0x1982e379939360ce,1.702
wd_pairwise,wdpair_rms_0.000,0,,45,2.346589,0x1982e379939360ce,1.702
wd_pairwise,wdpair_rms_0.000,0,,46,2.590687,0x1982e379939360ce,1.702
wd_pairwise,wdpair_rms_0.005,1,,42,4.495266,0x7dee1acd6bd48d84,1.601
wd_pairwise,wdpair_rms_0.005,1,,43,4.854336,0x7dee1acd6bd48d84,1.601
wd_pairwise,wdpair_rms_0.005,1,,44,5.386161,0x7dee1acd6bd48d84,1.601
wd_pairwise,wdpair_rms_0.005,1,,45,4.951635,0x7dee1acd6bd48d84,1.601
wd_pairwise,wdpair_rms_0.005,1,,46,4.722068,0x7dee1acd6bd48d84,1.601
wd_pairwise,wdpair_rms_0.010,2,,42,5.444969,0xd14a603376bb0e94,1.447
wd_pairwise,wdpair_rms_0.010,2,,43,5.478124,0xd14a603376bb0e94,1.447
wd_pairwise,wdpair_rms_0.010,2,,44,5.643008,0xd14a603376bb0e94,1.447
wd_pairwise,wdpair_rms_0.010,2,,45,5.310588,0xd14a603376bb0e94,1.447
wd_pairwise,wdpair_rms_0.010,2,,46,5.450534,0xd14a603376bb0e94,1.447
wd_pairwise,wdpair_rms_0.030,3,,42,5.598102,0xf2294c1f775df73a,1.292
wd_pairwise,wdpair_rms_0.030,3,,43,5.645799,0xf2294c1f775df73a,1.292
wd_pairwise,wdpair_rms_0.030,3,,44,5.770223,0xf2294c1f775df73a,1.292
wd_pairwise,wdpair_rms_0.030,3,,45,5.456733,0xf2294c1f775df73a,1.292
wd_pairwise,wdpair_rms_0.030,3,,46,5.633034,0xf2294c1f775df73a,1.292
wd_pairwise,wdpair_rms_0.100,4,,42,5.999999,0x764e7c13b1371163,1.270
wd_pairwise,wdpair_rms_0.100,4,,43,5.999999,0x764e7c13b1371163,1.270
wd_pairwise,wdpair_rms_0.100,4,,44,5.999999,0x764e7c13b1371163,1.270
wd_pairwise,wdpair_rms_0.100,4,,45,5.999999,0x764e7c13b1371163,1.270
wd_pairwise,wdpair_rms_0.100,4,,46,5.999999,0x764e7c13b1371163,1.270
wd_pairwise,wdpair_warmup_0.000,5,,42,0.263212,0x80d845483b97c88b,1.627
wd_pairwise,wdpair_warmup_0.000,5,,43,0.258395,0x80d845483b97c88b,1.627
wd_pairwise,wdpair_warmup_0.000,5,,44,0.242818,0x80d845483b97c88b,1.627
wd_pairwise,wdpair_warmup_0.000,5,,45,0.269532,0x80d845483b97c88b,1.627
wd_pairwise,wdpair_warmup_0.000,5,,46,0.251931,0x80d845483b97c88b,1.627
wd_pairwise,wdpair_warmup_0.005,6,,42,0.784774,0x793c572f22b0ca31,1.674
wd_pairwise,wdpair_warmup_0.005,6,,43,0.816512,0x793c572f22b0ca31,1.674
wd_pairwise,wdpair_warmup_0.005,6,,44,1.155036,0x793c572f22b0ca31,1.674
wd_pairwise,wdpair_warmup_0.005,6,,45,0.666910,0x793c572f22b0ca31,1.674
wd_pairwise,wdpair_warmup_0.005,6,,46,0.722604,0x793c572f22b0ca31,1.674
wd_pairwise,wdpair_warmup_0.010,7,,42,1.366309,0xbe40d3db4ffdf481,1.745
wd_pairwise,wdpair_warmup_0.010,7,,43,1.216672,0xbe40d3db4ffdf481,1.745
wd_pairwise,wdpair_warmup_0.010,7,,44,1.314837,0xbe40d3db4ffdf481,1.745
wd_pairwise,wdpair_warmup_0.010,7,,45,1.216316,0xbe40d3db4ffdf481,1.745
wd_pairwise,wdpair_warmup_0.010,7,,46,1.371829,0xbe40d3db4ffdf481,1.745
wd_pairwise,wdpair_warmup_0.030,8,,42,3.234285,0xb3843ad8398abec7,1.659
wd_pairwise,wdpair_warmup_0.030,8,,43,3.422356,0xb3843ad8398abec7,1.659
wd_pairwise,wdpair_warmup_0.030,8,,44,3.348864,0xb3843ad8398abec7,1.659
wd_pairwise,wdpair_warmup_0.030,8,,45,3.329636,0xb3843ad8398abec7,1.659
wd_pairwise,wdpair_warmup_0.030,8,,46,3.376468,0xb3843ad8398abec7,1.659
wd_pairwise,wdpair_warmup_0.100,9,,42,5.108934,0x5b771a9fcf147a76,1.627
wd_pairwise,wdpair_warmup_0.100,9,,43,5.109877,0x5b771a9fcf147a76,1.627
wd_pairwise,wdpair_warmup_0.100,9,,44,5.162536,0x5b771a9fcf147a76,1.627
wd_pairwise,wdpair_warmup_0.100,9,,45,5.138375,0x5b771a9fcf147a76,1.627
wd_pairwise,wdpair_warmup_0.100,9,,46,5.140157,0x5b771a9fcf147a76,1.627
wd_pairwise,wdpair_gradclip_0.000,10,,42,0.277002,0x6ec32624a828e81e,1.445
wd_pairwise,wdpair_gradclip_0.000,10,,43,0.704497,0x6ec32624a828e81e,1.445
wd_pairwise,wdpair_gradclip_0.000,10,,44,0.615054,0x6ec32624a828e81e,1.445
wd_pairwise,wdpair_gradclip_0.000,10,,45,0.623408,0x6ec32624a828e81e,1.445
wd_pairwise,wdpair_gradclip_0.000,10,,46,0.249285,0x6ec32624a828e81e,1.445
wd_pairwise,wdpair_gradclip_0.005,11,,42,0.684199,0xb30ea06773c979a0,1.443
wd_pairwise,wdpair_gradclip_0.005,11,,43,0.936203,0xb30ea06773c979a0,1.443
wd_pairwise,wdpair_gradclip_0.005,11,,44,0.773262,0xb30ea06773c979a0,1.443
wd_pairwise,wdpair_gradclip_0.005,11,,45,0.897617,0xb30ea06773c979a0,1.443
wd_pairwise,wdpair_gradclip_0.005,11,,46,0.782323,0xb30ea06773c979a0,1.443
wd_pairwise,wdpair_gradclip_0.010,12,,42,1.180204,0x5b4b9fc7e618fcd0,1.442
wd_pairwise,wdpair_gradclip_0.010,12,,43,1.255875,0x5b4b9fc7e618fcd0,1.442
wd_pairwise,wdpair_gradclip_0.010,12,,44,1.483916,0x5b4b9fc7e618fcd0,1.442
wd_pairwise,wdpair_gradclip_0.010,12,,45,1.107107,0x5b4b9fc7e618fcd0,1.442
wd_pairwise,wdpair_gradclip_0.010,12,,46,1.244389,0x5b4b9fc7e618fcd0,1.442
wd_pairwise,wdpair_gradclip_0.030,13,,42,3.331493,0xf3656b5f86104102,1.466
wd_pairwise,wdpair_gradclip_0.030,13,,43,3.375215,0xf3656b5f86104102,1.466
wd_pairwise,wdpair_gradclip_0.030,13,,44,3.382282,0xf3656b5f86104102,1.466
wd_pairwise,wdpair_gradclip_0.030,13,,45,3.450157,0xf3656b5f86104102,1.466
wd_pairwise,wdpair_gradclip_0.030,13,,46,3.376719,0xf3656b5f86104102,1.466
wd_pairwise,wdpair_gradclip_0.100,14,,42,5.069829,0xb3a7ef8fe2c230f3,1.431
wd_pairwise,wdpair_gradclip_0.100,14,,43,5.150959,0xb3a7ef8fe2c230f3,1.431
wd_pairwise,wdpair_gradclip_0.100,14,,44,5.115533,0xb3a7ef8fe2c230f3,1.431
wd_pairwise,wdpair_gradclip_0.100,14,,45,5.154892,0xb3a7ef8fe2c230f3,1.431
wd_pairwise,wdpair_gradclip_0.100,14,,46,5.108250,0xb3a7ef8fe2c230f3,1.431
wd_pairwise,wdpair_clamp_0.000,15,,42,0.432918,0x6ec32624a828e81e,1.367
wd_pairwise,wdpair_clamp_0.000,15,,43,0.690983,0x6ec32624a828e81e,1.367
wd_pairwise,wdpair_clamp_0.000,15,,44,0.819032,0x6ec32624a828e81e,1.367
wd_pairwise,wdpair_clamp_0.000,15,,45,0.708475,0x6ec32624a828e81e,1.367
wd_pairwise,wdpair_clamp_0.000,15,,46,0.258556,0x6ec32624a828e81e,1.367
wd_pairwise,wdpair_clamp_0.005,16,,42,0.744372,0xb30ea06773c979a0,1.433
wd_pairwise,wdpair_clamp_0.005,16,,43,0.852499,0xb30ea06773c979a0,1.433
wd_pairwise,wdpair_clamp_0.005,16,,44,0.746987,0xb30ea06773c979a0,1.433
wd_pairwise,wdpair_clamp_0.005,16,,45,1.181265,0xb30ea06773c979a0,1.433
wd_pairwise,wdpair_clamp_0.005,16,,46,0.753851,0xb30ea06773c979a0,1.433
wd_pairwise,wdpair_clamp_0.010,17,,42,1.180441,0x5b4b9fc7e618fcd0,1.471
wd_pairwise,wdpair_clamp_0.010,17,,43,1.166349,0x5b4b9fc7e618fcd0,1.471
wd_pairwise,wdpair_clamp_0.010,17,,44,1.306545,0x5b4b9fc7e618fcd0,1.471
wd_pairwise,wdpair_clamp_0.010,17,,45,1.128043,0x5b4b9fc7e618fcd0,1.471
wd_pairwise,wdpair_clamp_0.010,17,,46,1.313055,0x5b4b9fc7e618fcd0,1.471
wd_pairwise,wdpair_clamp_0.030,18,,42,3.271508,0xf3656b5f86104102,1.472
wd_pairwise,wdpair_clamp_0.030,18,,43,3.278779,0xf3656b5f86104102,1.472
wd_pairwise,wdpair_clamp_0.030,18,,44,3.349041,0xf3656b5f86104102,1.472
wd_pairwise,wdpair_clamp_0.030,18,,45,3.375992,0xf3656b5f86104102,1.472
wd_pairwise,wdpair_clamp_0.030,18,,46,3.413017,0xf3656b5f86104102,1.472
wd_pairwise,wdpair_clamp_0.100,19,,42,5.129347,0xb3a7ef8fe2c230f3,1.456
wd_pairwise,wdpair_clamp_0.100,19,,43,5.140352,0xb3a7ef8fe2c230f3,1.456
wd_pairwise,wdpair_clamp_0.100,19,,44,5.115363,0xb3a7ef8fe2c230f3,1.456
wd_pairwise,wdpair_clamp_0.100,19,,45,5.138470,0xb3a7ef8fe2c230f3,1.456
wd_pairwise,wdpair_clamp_0.100,19,,46,5.110578,0xb3a7ef8fe2c230f3,1.456
wd_pairwise,wdpair_smooth_0.000,20,,42,0.432918,0x129190b160597e0d,1.447
wd_pairwise,wdpair_smooth_0.000,20,,43,0.690983,0x129190b160597e0d,1.447
wd_pairwise,wdpair_smooth_0.000,20,,44,0.819032,0x129190b160597e0d,1.447
wd_pairwise,wdpair_smooth_0.000,20,,45,0.708475,0x129190b160597e0d,1.447
wd_pairwise,wdpair_smooth_0.000,20,,46,0.258556,0x129190b160597e0d,1.447
wd_pairwise,wdpair_smooth_0.005,21,,42,0.744372,0x4b4bde29858cd02f,1.443
wd_pairwise,wdpair_smooth_0.005,21,,43,0.852499,0x4b4bde29858cd02f,1.443
wd_pairwise,wdpair_smooth_0.005,21,,44,0.746987,0x4b4bde29858cd02f,1.443
wd_pairwise,wdpair_smooth_0.005,21,,45,1.181265,0x4b4bde29858cd02f,1.443
wd_pairwise,wdpair_smooth_0.005,21,,46,0.753851,0x4b4bde29858cd02f,1.443
wd_pairwise,wdpair_smooth_0.010,22,,42,1.180441,0xe74961ab3d8c80df,1.586
wd_pairwise,wdpair_smooth_0.010,22,,43,1.166349,0xe74961ab3d8c80df,1.586
wd_pairwise,wdpair_smooth_0.010,22,,44,1.306545,0xe74961ab3d8c80df,1.586
wd_pairwise,wdpair_smooth_0.010,22,,45,1.128043,0xe74961ab3d8c80df,1.586
wd_pairwise,wdpair_smooth_0.010,22,,46,1.313055,0xe74961ab3d8c80df,1.586
wd_pairwise,wdpair_smooth_0.030,23,,42,3.271508,0x8214882e828cba31,1.489
wd_pairwise,wdpair_smooth_0.030,23,,43,3.278779,0x8214882e828cba31,1.489
wd_pairwise,wdpair_smooth_0.030,23,,44,3.349041,0x8214882e828cba31,1.489
wd_pairwise,wdpair_smooth_0.030,23,,45,3.375992,0x8214882e828cba31,1.489
wd_pairwise,wdpair_smooth_0.030,23,,46,3.413017,0x8214882e828cba31,1.489
wd_pairwise,wdpair_smooth_0.100,24,,42,5.129347,0x2b6ce8b056a45248,1.543
wd_pairwise,wdpair_smooth_0.100,24,,43,5.140352,0x2b6ce8b056a45248,1.543
wd_pairwise,wdpair_smooth_0.100,24,,44,5.115363,0x2b6ce8b056a45248,1.543
wd_pairwise,wdpair_smooth_0.100,24,,45,5.138470,0x2b6ce8b056a45248,1.543
wd_pairwise,wdpair_smooth_0.100,24,,46,5.110578,0x2b6ce8b056a45248,1.543
wd_pairwise,wdpair_dropout_0.000,25,,42,0.283853,0xe5035e0edbe7ee0d,1.523
wd_pairwise,wdpair_dropout_0.000,25,,43,0.692958,0xe5035e0edbe7ee0d,1.523
wd_pairwise,wdpair_dropout_0.000,25,,44,0.738702,0xe5035e0edbe7ee0d,1.523
wd_pairwise,wdpair_dropout_0.000,25,,45,0.721817,0xe5035e0edbe7ee0d,1.523
wd_pairwise,wdpair_dropout_0.000,25,,46,0.728301,0xe5035e0edbe7ee0d,1.523
wd_pairwise,wdpair_dropout_0.005,26,,42,0.630875,0x306cc1e03903e1fb,1.486
wd_pairwise,wdpair_dropout_0.005,26,,43,0.645028,0x306cc1e03903e1fb,1.486
wd_pairwise,wdpair_dropout_0.005,26,,44,0.624293,0x306cc1e03903e1fb,1.486
wd_pairwise,wdpair_dropout_0.005,26,,45,0.729747,0x306cc1e03903e1fb,1.486
wd_pairwise,wdpair_dropout_0.005,26,,46,0.634666,0x306cc1e03903e1fb,1.486
wd_pairwise,wdpair_dropout_0.010,27,,42,0.869533,0x3c38ec8a4563f26b,1.461
wd_pairwise,wdpair_dropout_0.010,27,,43,1.028239,0x3c38ec8a4563f26b,1.461
wd_pairwise,wdpair_dropout_0.010,27,,44,1.106604,0x3c38ec8a4563f26b,1.461
wd_pairwise,wdpair_dropout_0.010,27,,45,0.957351,0x3c38ec8a4563f26b,1.461
wd_pairwise,wdpair_dropout_0.010,27,,46,0.997833,0x3c38ec8a4563f26b,1.461
wd_pairwise,wdpair_dropout_0.030,28,,42,2.992937,0x46a6764b78164219,1.453
wd_pairwise,wdpair_dropout_0.030,28,,43,3.053990,0x46a6764b78164219,1.453
wd_pairwise,wdpair_dropout_0.030,28,,44,2.980339,0x46a6764b78164219,1.453
wd_pairwise,wdpair_dropout_0.030,28,,45,2.973707,0x46a6764b78164219,1.453
wd_pairwise,wdpair_dropout_0.030,28,,46,2.948764,0x46a6764b78164219,1.453
wd_pairwise,wdpair_dropout_0.100,29,,42,5.008284,0x5ce6c5001b5418dc,1.449
wd_pairwise,wdpair_dropout_0.100,29,,43,5.080424,0x5ce6c5001b5418dc,1.449
wd_pairwise,wdpair_dropout_0.100,29,,44,5.045461,0x5ce6c5001b5418dc,1.449
wd_pairwise,wdpair_dropout_0.100,29,,45,5.060328,0x5ce6c5001b5418dc,1.449
wd_pairwise,wdpair_dropout_0.100,29,,46,5.022042,0x5ce6c5001b5418dc,1.449
wd0_cumulative,baseline,0,0,42,0.659831,0x34c4fa8f4a9b6986,1.537
wd0_cumulative,baseline,0,0,43,1.261980,0x34c4fa8f4a9b6986,1.537
wd0_cumulative,baseline,0,0,44,1.203013,0x34c4fa8f4a9b6986,1.537
wd0_cumulative,baseline,0,0,45,0.743538,0x34c4fa8f4a9b6986,1.537
wd0_cumulative,baseline,0,0,46,1.011571,0x34c4fa8f4a9b6986,1.537
wd0_cumulative,rms,1,1,42,0.715138,0xe88d3f4ca166a0e7,1.737
wd0_cumulative,rms,1,1,43,0.695619,0xe88d3f4ca166a0e7,1.737
wd0_cumulative,rms,1,1,44,0.801220,0xe88d3f4ca166a0e7,1.737
wd0_cumulative,rms,1,1,45,0.311537,0xe88d3f4ca166a0e7,1.737
wd0_cumulative,rms,1,1,46,0.269571,0xe88d3f4ca166a0e7,1.737
wd0_cumulative,warmup,2,2,42,0.278197,0x56a13bf430ceb44f,1.607
wd0_cumulative,warmup,2,2,43,0.692958,0x56a13bf430ceb44f,1.607
wd0_cumulative,warmup,2,2,44,0.533503,0x56a13bf430ceb44f,1.607
wd0_cumulative,warmup,2,2,45,0.320320,0x56a13bf430ceb44f,1.607
wd0_cumulative,warmup,2,2,46,0.724591,0x56a13bf430ceb44f,1.607
wd0_cumulative,gradclip,3,3,42,0.283853,0x5b07a0e6e11f5732,1.592
wd0_cumulative,gradclip,3,3,43,0.692958,0x5b07a0e6e11f5732,1.592
wd0_cumulative,gradclip,3,3,44,0.738702,0x5b07a0e6e11f5732,1.592
wd0_cumulative,gradclip,3,3,45,0.721817,0x5b07a0e6e11f5732,1.592
wd0_cumulative,gradclip,3,3,46,0.728301,0x5b07a0e6e11f5732,1.592
wd0_cumulative,clamp,4,4,42,0.283853,0xc2e391aec6230def,1.463
wd0_cumulative,clamp,4,4,43,0.692958,0xc2e391aec6230def,1.463
wd0_cumulative,clamp,4,4,44,0.738702,0xc2e391aec6230def,1.463
wd0_cumulative,clamp,4,4,45,0.721817,0xc2e391aec6230def,1.463
wd0_cumulative,clamp,4,4,46,0.728301,0xc2e391aec6230def,1.463
wd0_cumulative,smooth,5,5,42,0.283853,0xe5035e0edbe7ee0d,1.474
wd0_cumulative,smooth,5,5,43,0.692958,0xe5035e0edbe7ee0d,1.474
wd0_cumulative,smooth,5,5,44,0.738702,0xe5035e0edbe7ee0d,1.474
wd0_cumulative,smooth,5,5,45,0.721817,0xe5035e0edbe7ee0d,1.474
wd0_cumulative,smooth,5,5,46,0.728301,0xe5035e0edbe7ee0d,1.474
wd0_cumulative,wd,6,6,42,0.283853,0xe5035e0edbe7ee0d,1.490
wd0_cumulative,wd,6,6,43,0.692958,0xe5035e0edbe7ee0d,1.490
wd0_cumulative,wd,6,6,44,0.738702,0xe5035e0edbe7ee0d,1.490
wd0_cumulative,wd,6,6,45,0.721817,0xe5035e0edbe7ee0d,1.490
wd0_cumulative,wd,6,6,46,0.728301,0xe5035e0edbe7ee0d,1.490
wd0_cumulative,dropout,7,7,42,0.432918,0xd772be103e8f9e53,1.456
wd0_cumulative,dropout,7,7,43,0.690983,0xd772be103e8f9e53,1.456
wd0_cumulative,dropout,7,7,44,0.819032,0xd772be103e8f9e53,1.456
wd0_cumulative,dropout,7,7,45,0.708475,0xd772be103e8f9e53,1.456
wd0_cumulative,dropout,7,7,46,0.258556,0xd772be103e8f9e53,1.456
wd0_loco,rms,0,,42,2.099121,0x1982e379939360ce,1.382
wd0_loco,rms,0,,43,2.139152,0x1982e379939360ce,1.382
wd0_loco,rms,0,,44,2.200823,0x1982e379939360ce,1.382
wd0_loco,rms,0,,45,2.346589,0x1982e379939360ce,1.382
wd0_loco,rms,0,,46,2.590687,0x1982e379939360ce,1.382
wd0_loco,warmup,1,,42,0.263212,0x80d845483b97c88b,1.573
wd0_loco,warmup,1,,43,0.258395,0x80d845483b97c88b,1.573
wd0_loco,warmup,1,,44,0.242818,0x80d845483b97c88b,1.573
wd0_loco,warmup,1,,45,0.269532,0x80d845483b97c88b,1.573
wd0_loco,warmup,1,,46,0.251931,0x80d845483b97c88b,1.573
wd0_loco,gradclip,2,,42,0.277002,0x6ec32624a828e81e,1.412
wd0_loco,gradclip,2,,43,0.704497,0x6ec32624a828e81e,1.412
wd0_loco,gradclip,2,,44,0.615054,0x6ec32624a828e81e,1.412
wd0_loco,gradclip,2,,45,0.623408,0x6ec32624a828e81e,1.412
wd0_loco,gradclip,2,,46,0.249285,0x6ec32624a828e81e,1.412
wd0_loco,clamp,3,,42,0.432918,0x6ec32624a828e81e,1.405
wd0_loco,clamp,3,,43,0.690983,0x6ec32624a828e81e,1.405
wd0_loco,clamp,3,,44,0.819032,0x6ec32624a828e81e,1.405
wd0_loco,clamp,3,,45,0.708475,0x6ec32624a828e81e,1.405
wd0_loco,clamp,3,,46,0.258556,0x6ec32624a828e81e,1.405
wd0_loco,smooth,4,,42,0.432918,0x129190b160597e0d,1.392
wd0_loco,smooth,4,,43,0.690983,0x129190b160597e0d,1.392
wd0_loco,smooth,4,,44,0.819032,0x129190b160597e0d,1.392
wd0_loco,smooth,4,,45,0.708475,0x129190b160597e0d,1.392
wd0_loco,smooth,4,,46,0.258556,0x129190b160597e0d,1.392
wd0_loco,wd,5,,42,0.432918,0xd772be103e8f9e53,1.427
wd0_loco,wd,5,,43,0.690983,0xd772be103e8f9e53,1.427
wd0_loco,wd,5,,44,0.819032,0xd772be103e8f9e53,1.427
wd0_loco,wd,5,,45,0.708475,0xd772be103e8f9e53,1.427
wd0_loco,wd,5,,46,0.258556,0xd772be103e8f9e53,1.427
wd0_loco,dropout,6,,42,0.283853,0xe5035e0edbe7ee0d,1.517
wd0_loco,dropout,6,,43,0.692958,0xe5035e0edbe7ee0d,1.517
wd0_loco,dropout,6,,44,0.738702,0xe5035e0edbe7ee0d,1.517
wd0_loco,dropout,6,,45,0.721817,0xe5035e0edbe7ee0d,1.517
wd0_loco,dropout,6,,46,0.728301,0xe5035e0edbe7ee0d,1.517
wd0_pairwise,full_stack,-1,,42,0.432918,0xd772be103e8f9e53,1.542
wd0_pairwise,full_stack,-1,,43,0.690983,0xd772be103e8f9e53,1.542
wd0_pairwise,full_stack,-1,,44,0.819032,0xd772be103e8f9e53,1.542
wd0_pairwise,full_stack,-1,,45,0.708475,0xd772be103e8f9e53,1.542
wd0_pairwise,full_stack,-1,,46,0.258556,0xd772be103e8f9e53,1.542
wd0_pairwise,pair_rms_warmup,0,,42,0.785157,0xae62e388d4083a66,1.629
wd0_pairwise,pair_rms_warmup,0,,43,1.614273,0xae62e388d4083a66,1.629
wd0_pairwise,pair_rms_warmup,0,,44,1.369380,0xae62e388d4083a66,1.629
wd0_pairwise,pair_rms_warmup,0,,45,0.724836,0xae62e388d4083a66,1.629
wd0_pairwise,pair_rms_warmup,0,,46,0.547710,0xae62e388d4083a66,1.629
wd0_pairwise,pair_rms_gradclip,1,,42,2.099121,0x6a8c7eb6a25df103,1.538
wd0_pairwise,pair_rms_gradclip,1,,43,2.139152,0x6a8c7eb6a25df103,1.538
wd0_pairwise,pair_rms_gradclip,1,,44,2.200823,0x6a8c7eb6a25df103,1.538
wd0_pairwise,pair_rms_gradclip,1,,45,2.346589,0x6a8c7eb6a25df103,1.538
wd0_pairwise,pair_rms_gradclip,1,,46,2.590687,0x6a8c7eb6a25df103,1.538
wd0_pairwise,pair_rms_clamp,2,,42,2.099121,0x6a8c7eb6a25df103,1.367
wd0_pairwise,pair_rms_clamp,2,,43,2.139152,0x6a8c7eb6a25df103,1.367
wd0_pairwise,pair_rms_clamp,2,,44,2.200823,0x6a8c7eb6a25df103,1.367
wd0_pairwise,pair_rms_clamp,2,,45,2.346589,0x6a8c7eb6a25df103,1.367
wd0_pairwise,pair_rms_clamp,2,,46,2.590687,0x6a8c7eb6a25df103,1.367
wd0_pairwise,pair_rms_smooth,3,,42,2.099121,0xea1d9adb6d3194a8,1.348
