# f2_ablation_sweep provenance (W3C PROV / RO-Crate, arXiv:2312.07852)
# prov:generatedAt = 1780310200 (unix seconds UTC)
# prov:wasGeneratedBy = f2_ablation_sweep --mode warmup_stratified --steps 200
# prov:agent_git_sha = 6ac812d
# prov:host = playras-MacBook-Pro.local
# prov:trainer_internals_schema = trainer_internals_v1_2026_06_01
# prov:cargo_pkg_version = 0.1.0
# Bump trainer_internals_schema in src/race/multi_seed.rs when LCG/init/forward changes.
mode,fix_name,fix_index,cumulative_n,seed,bpb,config_hash,wall_s
warmup0_loco,wd,5,,46,0.251931,0x80d845483b97c88b,1.517
warmup0_loco,dropout,6,,42,4.983576,0x0ea23382abc0d134,1.581
warmup0_loco,dropout,6,,43,5.036129,0x0ea23382abc0d134,1.581
warmup0_loco,dropout,6,,44,5.055425,0x0ea23382abc0d134,1.581
warmup0_loco,dropout,6,,45,5.075997,0x0ea23382abc0d134,1.581
warmup0_loco,dropout,6,,46,5.036341,0x0ea23382abc0d134,1.581
warmup0_pairwise,full_stack,-1,,42,5.108934,0x5b771a9fcf147a76,1.538
warmup0_pairwise,full_stack,-1,,43,5.109877,0x5b771a9fcf147a76,1.538
warmup0_pairwise,full_stack,-1,,44,5.162536,0x5b771a9fcf147a76,1.538
warmup0_pairwise,full_stack,-1,,45,5.138375,0x5b771a9fcf147a76,1.538
warmup0_pairwise,full_stack,-1,,46,5.140157,0x5b771a9fcf147a76,1.538
warmup0_pairwise,pair_rms_warmup,0,,42,5.999999,0x9d8097c4b39b2b9b,1.323
warmup0_pairwise,pair_rms_warmup,0,,43,5.999999,0x9d8097c4b39b2b9b,1.323
warmup0_pairwise,pair_rms_warmup,0,,44,5.999999,0x9d8097c4b39b2b9b,1.323
warmup0_pairwise,pair_rms_warmup,0,,45,5.999999,0x9d8097c4b39b2b9b,1.323
warmup0_pairwise,pair_rms_warmup,0,,46,5.999999,0x9d8097c4b39b2b9b,1.323
warmup0_pairwise,pair_rms_gradclip,1,,42,5.999999,0x4900b6e3f78f5c96,1.343
warmup0_pairwise,pair_rms_gradclip,1,,43,5.999999,0x4900b6e3f78f5c96,1.343
warmup0_pairwise,pair_rms_gradclip,1,,44,5.999999,0x4900b6e3f78f5c96,1.343
warmup0_pairwise,pair_rms_gradclip,1,,45,5.999999,0x4900b6e3f78f5c96,1.343
warmup0_pairwise,pair_rms_gradclip,1,,46,5.999999,0x4900b6e3f78f5c96,1.343
warmup0_pairwise,pair_rms_clamp,2,,42,5.999999,0x4900b6e3f78f5c96,1.366
warmup0_pairwise,pair_rms_clamp,2,,43,5.999999,0x4900b6e3f78f5c96,1.366
warmup0_pairwise,pair_rms_clamp,2,,44,5.999999,0x4900b6e3f78f5c96,1.366
warmup0_pairwise,pair_rms_clamp,2,,45,5.999999,0x4900b6e3f78f5c96,1.366
warmup0_pairwise,pair_rms_clamp,2,,46,5.999999,0x4900b6e3f78f5c96,1.366
warmup0_pairwise,pair_rms_smooth,3,,42,5.999999,0x8a739b2714301545,1.409
warmup0_pairwise,pair_rms_smooth,3,,43,5.999999,0x8a739b2714301545,1.409
warmup0_pairwise,pair_rms_smooth,3,,44,5.999999,0x8a739b2714301545,1.409
warmup0_pairwise,pair_rms_smooth,3,,45,5.999999,0x8a739b2714301545,1.409
warmup0_pairwise,pair_rms_smooth,3,,46,5.999999,0x8a739b2714301545,1.409
warmup0_pairwise,pair_rms_wd,4,,42,0.785157,0xae62e388d4083a66,1.535
warmup0_pairwise,pair_rms_wd,4,,43,1.614273,0xae62e388d4083a66,1.535
warmup0_pairwise,pair_rms_wd,4,,44,1.369380,0xae62e388d4083a66,1.535
warmup0_pairwise,pair_rms_wd,4,,45,0.724836,0xae62e388d4083a66,1.535
warmup0_pairwise,pair_rms_wd,4,,46,0.547710,0xae62e388d4083a66,1.535
warmup0_pairwise,pair_rms_dropout,5,,42,5.999999,0x0d298cb6a4a0ded5,1.359
warmup0_pairwise,pair_rms_dropout,5,,43,5.999999,0x0d298cb6a4a0ded5,1.359
warmup0_pairwise,pair_rms_dropout,5,,44,5.999999,0x0d298cb6a4a0ded5,1.359
warmup0_pairwise,pair_rms_dropout,5,,45,5.999999,0x0d298cb6a4a0ded5,1.359
warmup0_pairwise,pair_rms_dropout,5,,46,5.999999,0x0d298cb6a4a0ded5,1.359
warmup0_pairwise,pair_warmup_gradclip,6,,42,5.088123,0x0fdbf670cfc806db,1.480
warmup0_pairwise,pair_warmup_gradclip,6,,43,5.104992,0x0fdbf670cfc806db,1.480
warmup0_pairwise,pair_warmup_gradclip,6,,44,5.175659,0x0fdbf670cfc806db,1.480
warmup0_pairwise,pair_warmup_gradclip,6,,45,5.118495,0x0fdbf670cfc806db,1.480
warmup0_pairwise,pair_warmup_gradclip,6,,46,5.083070,0x0fdbf670cfc806db,1.480
warmup0_pairwise,pair_warmup_clamp,7,,42,5.108934,0x0fdbf670cfc806db,1.535
warmup0_pairwise,pair_warmup_clamp,7,,43,5.109877,0x0fdbf670cfc806db,1.535
warmup0_pairwise,pair_warmup_clamp,7,,44,5.162536,0x0fdbf670cfc806db,1.535
warmup0_pairwise,pair_warmup_clamp,7,,45,5.138375,0x0fdbf670cfc806db,1.535
warmup0_pairwise,pair_warmup_clamp,7,,46,5.140157,0x0fdbf670cfc806db,1.535
warmup0_pairwise,pair_warmup_smooth,8,,42,5.108934,0x6e9fad3ace3ed280,1.503
warmup0_pairwise,pair_warmup_smooth,8,,43,5.109877,0x6e9fad3ace3ed280,1.503
warmup0_pairwise,pair_warmup_smooth,8,,44,5.162536,0x6e9fad3ace3ed280,1.503
warmup0_pairwise,pair_warmup_smooth,8,,45,5.138375,0x6e9fad3ace3ed280,1.503
warmup0_pairwise,pair_warmup_smooth,8,,46,5.140157,0x6e9fad3ace3ed280,1.503
warmup0_pairwise,pair_warmup_wd,9,,42,0.263212,0x80d845483b97c88b,1.473
warmup0_pairwise,pair_warmup_wd,9,,43,0.258395,0x80d845483b97c88b,1.473
warmup0_pairwise,pair_warmup_wd,9,,44,0.242818,0x80d845483b97c88b,1.473
warmup0_pairwise,pair_warmup_wd,9,,45,0.269532,0x80d845483b97c88b,1.473
warmup0_pairwise,pair_warmup_wd,9,,46,0.251931,0x80d845483b97c88b,1.473
warmup0_pairwise,pair_warmup_dropout,10,,42,4.983576,0x0ea23382abc0d134,1.582
warmup0_pairwise,pair_warmup_dropout,10,,43,5.036129,0x0ea23382abc0d134,1.582
warmup0_pairwise,pair_warmup_dropout,10,,44,5.055425,0x0ea23382abc0d134,1.582
warmup0_pairwise,pair_warmup_dropout,10,,45,5.075997,0x0ea23382abc0d134,1.582
warmup0_pairwise,pair_warmup_dropout,10,,46,5.036341,0x0ea23382abc0d134,1.582
warmup0_pairwise,pair_gradclip_clamp,11,,42,5.088123,0xf8f9602a9a375dd6,1.503
warmup0_pairwise,pair_gradclip_clamp,11,,43,5.104992,0xf8f9602a9a375dd6,1.503
warmup0_pairwise,pair_gradclip_clamp,11,,44,5.175659,0xf8f9602a9a375dd6,1.503
warmup0_pairwise,pair_gradclip_clamp,11,,45,5.118495,0xf8f9602a9a375dd6,1.503
warmup0_pairwise,pair_gradclip_clamp,11,,46,5.083070,0xf8f9602a9a375dd6,1.503
warmup0_pairwise,pair_gradclip_smooth,12,,42,5.088123,0x009f5a10060e3259,1.551
warmup0_pairwise,pair_gradclip_smooth,12,,43,5.104992,0x009f5a10060e3259,1.551
warmup0_pairwise,pair_gradclip_smooth,12,,44,5.175659,0x009f5a10060e3259,1.551
warmup0_pairwise,pair_gradclip_smooth,12,,45,5.118495,0x009f5a10060e3259,1.551
warmup0_pairwise,pair_gradclip_smooth,12,,46,5.083070,0x009f5a10060e3259,1.551
warmup0_pairwise,pair_gradclip_wd,13,,42,0.257762,0xae0b2a0e77dec666,1.465
warmup0_pairwise,pair_gradclip_wd,13,,43,0.254067,0xae0b2a0e77dec666,1.465
warmup0_pairwise,pair_gradclip_wd,13,,44,0.402036,0xae0b2a0e77dec666,1.465
warmup0_pairwise,pair_gradclip_wd,13,,45,0.284965,0xae0b2a0e77dec666,1.465
warmup0_pairwise,pair_gradclip_wd,13,,46,0.713807,0xae0b2a0e77dec666,1.465
warmup0_pairwise,pair_gradclip_dropout,14,,42,5.006084,0x229ef56bfde34f95,1.542
warmup0_pairwise,pair_gradclip_dropout,14,,43,5.061947,0x229ef56bfde34f95,1.542
warmup0_pairwise,pair_gradclip_dropout,14,,44,5.028070,0x229ef56bfde34f95,1.542
warmup0_pairwise,pair_gradclip_dropout,14,,45,5.053823,0x229ef56bfde34f95,1.542
warmup0_pairwise,pair_gradclip_dropout,14,,46,5.041108,0x229ef56bfde34f95,1.542
warmup0_pairwise,pair_clamp_smooth,15,,42,5.108934,0x009f5a10060e3259,1.516
warmup0_pairwise,pair_clamp_smooth,15,,43,5.109877,0x009f5a10060e3259,1.516
warmup0_pairwise,pair_clamp_smooth,15,,44,5.162536,0x009f5a10060e3259,1.516
warmup0_pairwise,pair_clamp_smooth,15,,45,5.138375,0x009f5a10060e3259,1.516
warmup0_pairwise,pair_clamp_smooth,15,,46,5.140157,0x009f5a10060e3259,1.516
warmup0_pairwise,pair_clamp_wd,16,,42,0.263212,0xae0b2a0e77dec666,1.449
warmup0_pairwise,pair_clamp_wd,16,,43,0.258395,0xae0b2a0e77dec666,1.449
warmup0_pairwise,pair_clamp_wd,16,,44,0.242818,0xae0b2a0e77dec666,1.449
warmup0_pairwise,pair_clamp_wd,16,,45,0.269532,0xae0b2a0e77dec666,1.449
warmup0_pairwise,pair_clamp_wd,16,,46,0.251931,0xae0b2a0e77dec666,1.449
warmup0_pairwise,pair_clamp_dropout,17,,42,4.983576,0x229ef56bfde34f95,1.730
warmup0_pairwise,pair_clamp_dropout,17,,43,5.036129,0x229ef56bfde34f95,1.730
warmup0_pairwise,pair_clamp_dropout,17,,44,5.055425,0x229ef56bfde34f95,1.730
warmup0_pairwise,pair_clamp_dropout,17,,45,5.075997,0x229ef56bfde34f95,1.730
warmup0_pairwise,pair_clamp_dropout,17,,46,5.036341,0x229ef56bfde34f95,1.730
warmup0_pairwise,pair_smooth_wd,18,,42,0.263212,0x791ac26f51670da5,1.453
warmup0_pairwise,pair_smooth_wd,18,,43,0.258395,0x791ac26f51670da5,1.453
warmup0_pairwise,pair_smooth_wd,18,,44,0.242818,0x791ac26f51670da5,1.453
warmup0_pairwise,pair_smooth_wd,18,,45,0.269532,0x791ac26f51670da5,1.453
warmup0_pairwise,pair_smooth_wd,18,,46,0.251931,0x791ac26f51670da5,1.453
warmup0_pairwise,pair_smooth_dropout,19,,42,4.983576,0x2d9c32deab2b7fc6,1.572
warmup0_pairwise,pair_smooth_dropout,19,,43,5.036129,0x2d9c32deab2b7fc6,1.572
warmup0_pairwise,pair_smooth_dropout,19,,44,5.055425,0x2d9c32deab2b7fc6,1.572
warmup0_pairwise,pair_smooth_dropout,19,,45,5.075997,0x2d9c32deab2b7fc6,1.572
warmup0_pairwise,pair_smooth_dropout,19,,46,5.036341,0x2d9c32deab2b7fc6,1.572
