# f2_ablation_sweep provenance (W3C PROV / RO-Crate, arXiv:2312.07852)
# prov:generatedAt = 1780311971 (unix seconds UTC)
# prov:wasGeneratedBy = f2_ablation_sweep --mode wd_stratified --steps 200
# prov:agent_git_sha = 6ac812d
# prov:host = playras-MacBook-Pro.local
# prov:trainer_internals_schema = trainer_internals_v1_2026_06_01
# prov:cargo_pkg_version = 0.1.0
# Bump trainer_internals_schema in src/race/multi_seed.rs when LCG/init/forward changes.
mode,fix_name,fix_index,cumulative_n,seed,bpb,config_hash,wall_s
wd0_pairwise,pair_gradclip_smooth,12,,43,0.704497,0x21ffed74f8c2661c,1.287
wd0_pairwise,pair_gradclip_smooth,12,,44,0.615054,0x21ffed74f8c2661c,1.287
wd0_pairwise,pair_gradclip_smooth,12,,45,0.623408,0x21ffed74f8c2661c,1.287
wd0_pairwise,pair_gradclip_smooth,12,,46,0.249285,0x21ffed74f8c2661c,1.287
wd0_pairwise,pair_gradclip_wd,13,,42,0.277002,0x6ec32624a828e81e,1.287
wd0_pairwise,pair_gradclip_wd,13,,43,0.704497,0x6ec32624a828e81e,1.287
wd0_pairwise,pair_gradclip_wd,13,,44,0.615054,0x6ec32624a828e81e,1.287
wd0_pairwise,pair_gradclip_wd,13,,45,0.623408,0x6ec32624a828e81e,1.287
wd0_pairwise,pair_gradclip_wd,13,,46,0.249285,0x6ec32624a828e81e,1.287
wd0_pairwise,pair_gradclip_dropout,14,,42,0.278197,0xfac1c93eab98ecdc,1.328
wd0_pairwise,pair_gradclip_dropout,14,,43,0.692958,0xfac1c93eab98ecdc,1.328
wd0_pairwise,pair_gradclip_dropout,14,,44,0.533503,0xfac1c93eab98ecdc,1.328
wd0_pairwise,pair_gradclip_dropout,14,,45,0.320320,0xfac1c93eab98ecdc,1.328
wd0_pairwise,pair_gradclip_dropout,14,,46,0.724591,0xfac1c93eab98ecdc,1.328
wd0_pairwise,pair_clamp_smooth,15,,42,0.432918,0x21ffed74f8c2661c,1.314
wd0_pairwise,pair_clamp_smooth,15,,43,0.690983,0x21ffed74f8c2661c,1.314
wd0_pairwise,pair_clamp_smooth,15,,44,0.819032,0x21ffed74f8c2661c,1.314
wd0_pairwise,pair_clamp_smooth,15,,45,0.708475,0x21ffed74f8c2661c,1.314
wd0_pairwise,pair_clamp_smooth,15,,46,0.258556,0x21ffed74f8c2661c,1.314
wd0_pairwise,pair_clamp_wd,16,,42,0.432918,0x6ec32624a828e81e,1.334
wd0_pairwise,pair_clamp_wd,16,,43,0.690983,0x6ec32624a828e81e,1.334
wd0_pairwise,pair_clamp_wd,16,,44,0.819032,0x6ec32624a828e81e,1.334
wd0_pairwise,pair_clamp_wd,16,,45,0.708475,0x6ec32624a828e81e,1.334
wd0_pairwise,pair_clamp_wd,16,,46,0.258556,0x6ec32624a828e81e,1.334
wd0_pairwise,pair_clamp_dropout,17,,42,0.283853,0xfac1c93eab98ecdc,1.376
wd0_pairwise,pair_clamp_dropout,17,,43,0.692958,0xfac1c93eab98ecdc,1.376
wd0_pairwise,pair_clamp_dropout,17,,44,0.738702,0xfac1c93eab98ecdc,1.376
wd0_pairwise,pair_clamp_dropout,17,,45,0.721817,0xfac1c93eab98ecdc,1.376
wd0_pairwise,pair_clamp_dropout,17,,46,0.728301,0xfac1c93eab98ecdc,1.376
wd0_pairwise,pair_smooth_wd,18,,42,0.432918,0x129190b160597e0d,1.326
wd0_pairwise,pair_smooth_wd,18,,43,0.690983,0x129190b160597e0d,1.326
wd0_pairwise,pair_smooth_wd,18,,44,0.819032,0x129190b160597e0d,1.326
wd0_pairwise,pair_smooth_wd,18,,45,0.708475,0x129190b160597e0d,1.326
